1;34;0.739130434782609
2;25;0.543478260869565
3;30;0.652173913043478
4;30;0.652173913043478
5;30;0.652173913043478
6;24;0.521739130434783
7;37;0.804347826086956
8;37;0.804347826086956
9;27;0.58695652173913
10;20;0.434782608695652
11;30;0.652173913043478
12;32;0.695652173913043
13;32;0.695652173913043
14;18;0.391304347826087
15;33;0.717391304347826
16;38;0.826086956521739
17;32;0.695652173913043
18;31;0.673913043478261
19;36;0.782608695652174
20;43;0.934782608695652
21;35;0.760869565217391
22;30;0.652173913043478
23;46;1.000000000000
24;25;0.543478260869565
25;26;0.565217391304348
26;23;0.5
27;12;0.260869565217391
28;30;0.652173913043478
29;21;0.456521739130435
30;29;0.630434782608696
31;18;0.391304347826087
32;36;0.782608695652174
33;31;0.673913043478261
34;23;0.5
35;26;0.565217391304348
36;31;0.673913043478261
37;22;0.478260869565217
38;23;0.5
39;34;0.739130434782609
40;32;0.695652173913043
41;21;0.456521739130435
42;13;0.282608695652174
43;15;0.326086956521739
44;20;0.434782608695652
45;13;0.282608695652174
46;29;0.630434782608696
47;19;0.41304347826087
48;22;0.478260869565217
49;31;0.673913043478261
50;28;0.608695652173913
51;7;0.152173913043478
52;18;0.391304347826087
53;15;0.326086956521739
54;9;0.195652173913043
55;16;0.347826086956522
56;7;0.152173913043478
57;16;0.347826086956522
58;11;0.239130434782609
59;25;0.543478260869565
60;19;0.41304347826087
61;11;0.239130434782609
62;25;0.543478260869565
63;21;0.456521739130435
64;31;0.673913043478261
65;25;0.543478260869565
66;21.4117647058824;0.465473145780051
67;17;0.369565217391304
68;24;0.521739130434783
69;22.4117647058824;0.487212276214834
70;25.4117647058824;0.552429667519182
71;19;0.41304347826087
72;29;0.630434782608696
73;12;0.260869565217391
74;18.4117647058824;0.400255754475703
75;20;0.434782608695652
76;30;0.652173913043478
77;21;0.456521739130435
78;16.4117647058824;0.356777493606138
79;21;0.456521739130435
80;27.4117647058824;0.595907928388747
81;26;0.565217391304348
82;22;0.478260869565217
83;11;0.239130434782609
84;23;0.5
85;20;0.434782608695652
86;15;0.326086956521739
87;37.4117647058823;0.813299232736573
88;14;0.304347826086957
89;16;0.347826086956522
90;31.4117647058824;0.682864450127877
91;17;0.369565217391304
92;15;0.326086956521739
93;35.4117647058823;0.769820971867008
94;24;0.521739130434783
95;17.4117647058824;0.378516624040921
96;26;0.565217391304348
97;35;0.760869565217391
98;25;0.543478260869565
99;27;0.58695652173913
100;37;0.804347826086956
101;27.4117647058824;0.595907928388747
102;16;0.347826086956522
103;10;0.217391304347826
104;31.4117647058824;0.682864450127877
105;35;0.760869565217391
106;32;0.695652173913043
107;29.4117647058824;0.639386189258312
108;32;0.695652173913043
109;19.4117647058824;0.421994884910486
110;28;0.608695652173913
111;28;0.608695652173913
112;16;0.347826086956522
113;16;0.347826086956522
114;38;0.826086956521739
115;29;0.630434782608696
116;18.4117647058824;0.400255754475703
117;10;0.217391304347826
118;28;0.608695652173913
119;28;0.608695652173913
120;17;0.369565217391304
121;25;0.543478260869565
122;22;0.478260869565217
123;25.4117647058824;0.552429667519182
124;13;0.282608695652174
125;10;0.217391304347826
126;36.4117647058823;0.79156010230179
